Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Access Type,Source,EID
"Blomberg L.C., Hemerich D., Ruiz D.D.A.","55957417600;55957387900;56187800200;","Evaluating the performance of regression algorithms on datasets with missing data",2013,"International Journal of Business Intelligence and Data Mining","8","2",,"105","131",,,"10.1504/IJBIDM.2013.057744","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889825306&doi=10.1504%2fIJBIDM.2013.057744&partnerID=40&md5=8b9b600245addd41d9fc40b1df9f6c79","Graduate Program in Computer Science, Pontifical Catholic University of Rio Grande do Sul (PUCRS), Av. Ipiranga 6681, Porto Alegre - RS, Brazil","Blomberg, L.C., Graduate Program in Computer Science, Pontifical Catholic University of Rio Grande do Sul (PUCRS), Av. Ipiranga 6681, Porto Alegre - RS, Brazil; Hemerich, D., Graduate Program in Computer Science, Pontifical Catholic University of Rio Grande do Sul (PUCRS), Av. Ipiranga 6681, Porto Alegre - RS, Brazil; Ruiz, D.D.A., Graduate Program in Computer Science, Pontifical Catholic University of Rio Grande do Sul (PUCRS), Av. Ipiranga 6681, Porto Alegre - RS, Brazil","Real-world applications frequently involve missing data, turning the data analysis into a non-trivial task. This paper presents an analysis of six representative regression algorithms, evaluating their predictive performance and sensitivity to missing data. For this purpose, we used 20 public datasets and manipulated them to hold controlled levels of missing data. Our empirical analysis shows that RepTree is the least influenced by missing data, being LinearRegression the next. IBK is the most influenced, presenting the highest error. However, M5P remains as the algorithm with best predictive performance, although being only the fourth less influenced by missing data. Copyright © 2013 Inderscience Enterprises Ltd.","Business intelligence; Data mining; Machine learning; Missing data; Predictive performance; Regression algorithms",,"Blomberg, L.C.; Graduate Program in Computer Science, Pontifical Catholic University of Rio Grande do Sul (PUCRS), Av. Ipiranga 6681, Porto Alegre - RS, Brazil; email: luciano.blomberg@acad.pucrs.br",,"Inderscience Publishers",17438187,,,,"English","Int. J. Bus. Intell. Data Min.",Article,"Final",,Scopus,2-s2.0-84889825306
"Fabbri S., Hernandes E., Di Thommazo A., Belgamo A., Zamboni A., Silva C.","7003995983;36662047500;55351294700;55395449200;55350352800;57212431413;","Using information visualization and text mining to facilitate the conduction of systematic literature reviews",2013,"Lecture Notes in Business Information Processing","141",,,"243","256",,6,"10.1007/978-3-642-40654-6_15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84916622225&doi=10.1007%2f978-3-642-40654-6_15&partnerID=40&md5=41f26b93076edaa5200cdd48ae5a391e","LaPES-Software Engineering Research Lab, Universidade Federal de São Carlos, São Carlos, SP, Brazil; Instituto Federal de Educação, Ciência e Tecnologia de São Paulo, São Carlos, SP, Brazil; Methodist University of Piracicaba, Piracicaba, SP, Brazil","Fabbri, S., LaPES-Software Engineering Research Lab, Universidade Federal de São Carlos, São Carlos, SP, Brazil; Hernandes, E., LaPES-Software Engineering Research Lab, Universidade Federal de São Carlos, São Carlos, SP, Brazil; Di Thommazo, A., LaPES-Software Engineering Research Lab, Universidade Federal de São Carlos, São Carlos, SP, Brazil, Instituto Federal de Educação, Ciência e Tecnologia de São Paulo, São Carlos, SP, Brazil; Belgamo, A., LaPES-Software Engineering Research Lab, Universidade Federal de São Carlos, São Carlos, SP, Brazil, Instituto Federal de Educação, Ciência e Tecnologia de São Paulo, São Carlos, SP, Brazil, Methodist University of Piracicaba, Piracicaba, SP, Brazil; Zamboni, A., LaPES-Software Engineering Research Lab, Universidade Federal de São Carlos, São Carlos, SP, Brazil; Silva, C., LaPES-Software Engineering Research Lab, Universidade Federal de São Carlos, São Carlos, SP, Brazil, Instituto Federal de Educação, Ciência e Tecnologia de São Paulo, São Carlos, SP, Brazil","Systematic Literature Review (SLR or SR) and Systematic Mapping (SM) are scientific literature review techniques that follow well-defined stages, according to a protocol previously elaborated. Besides systematizing the search for relevant studies, the SR predicts the organization and the analysis of the obtained results. However, the SR application is laborious because there are many steps to be followed. Aiming to offer computational support to SR and SM, the StArt (State of the Art through Systematic Review) tool was developed. Besides helping the steps of SR or SM, the StArt tool has implemented visualization and text mining techniques to support the conduction and the reporting of the SR or SM. A comparative analysis was carried out in relation to StArt and other similar tools. © Springer-Verlag Berlin Heidelberg 2013.","Systematic literature review; Systematic mapping; Tool; Visualization","Flow visualization; Information systems; Mapping; Tools; Visualization; Comparative analysis; Information visualization; Scientific literature; State of the art; Systematic literature review; Systematic mapping; Systematic Review; Text mining techniques; Data mining","Fabbri, S.; LaPES-Software Engineering Research Lab, Universidade Federal de São CarlosBrazil; email: sfabbri@dc.ufscar.br","Maciaszek L.A.Cordeiro J.Filipe J.","Springer Verlag",18651348,9783642406539,,,"English","Lect. Notes Bus. Inf. Process.",Conference Paper,"Final",,Scopus,2-s2.0-84916622225
"Zerlotini A., Aguiar E.R.G.R., Yu F., Xu H., Li Y., Young N.D., Gasser R.B., Protasio A.V., Berriman M., Roos D.S., Kissinger J.C., Oliveira G.","16837528100;55842956500;14017096400;55463137300;35227517800;35276779400;7202057246;24576822700;6701402385;7201570041;7003480060;56267565400;","SchistoDB: An updated genome resource for the three key schistosomes of humans",2013,"Nucleic Acids Research","41","D1",,"D728","D731",,38,"10.1093/nar/gks1087","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876589404&doi=10.1093%2fnar%2fgks1087&partnerID=40&md5=d4e8cf3af57601bebc269d15c804b12c","Centro de Excelência em Bioinformática, National Institute for Science and Technology in Tropical Diseases FIOCRUZ-Minas, Belo Horizonte, MG, 30190-002, Brazil; Laboratório Multiusuário de Bioinformática, Embrapa Informática Agropecuária, Campinas, SP, 13083-970, Brazil; Shanghai Center for Bioinformation Technology, Shanghai, China; School of Life Sciences and Biotechnology, Shanghai Jiao Tong University, Shanghai, China; Faculty of Veterinary Science, University of Melbourne, Parkville, VIC, 3010, Australia; Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SA, United Kingdom; Department of Biology, University of Pennsylvania, PA, United States; Center for Tropical and Emerging Global Diseases, University of Georgia, GA, 30602-7399, United States","Zerlotini, A., Centro de Excelência em Bioinformática, National Institute for Science and Technology in Tropical Diseases FIOCRUZ-Minas, Belo Horizonte, MG, 30190-002, Brazil, Laboratório Multiusuário de Bioinformática, Embrapa Informática Agropecuária, Campinas, SP, 13083-970, Brazil; Aguiar, E.R.G.R., Centro de Excelência em Bioinformática, National Institute for Science and Technology in Tropical Diseases FIOCRUZ-Minas, Belo Horizonte, MG, 30190-002, Brazil; Yu, F., Shanghai Center for Bioinformation Technology, Shanghai, China; Xu, H., School of Life Sciences and Biotechnology, Shanghai Jiao Tong University, Shanghai, China; Li, Y., Shanghai Center for Bioinformation Technology, Shanghai, China, School of Life Sciences and Biotechnology, Shanghai Jiao Tong University, Shanghai, China; Young, N.D., Faculty of Veterinary Science, University of Melbourne, Parkville, VIC, 3010, Australia; Gasser, R.B., Faculty of Veterinary Science, University of Melbourne, Parkville, VIC, 3010, Australia; Protasio, A.V., Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SA, United Kingdom; Berriman, M., Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, Cambridge CB10 1SA, United Kingdom; Roos, D.S., Department of Biology, University of Pennsylvania, PA, United States; Kissinger, J.C., Center for Tropical and Emerging Global Diseases, University of Georgia, GA, 30602-7399, United States; Oliveira, G., Centro de Excelência em Bioinformática, National Institute for Science and Technology in Tropical Diseases FIOCRUZ-Minas, Belo Horizonte, MG, 30190-002, Brazil","The new release of SchistoDB (http://SchistoDB.net) provides a rich resource of genomic data for key blood flukes (genus Schistosoma) which cause disease in hundreds of millions of people worldwide. SchistoDB integrates whole-genome sequence and annotation of three species of the genus and provides enhanced bioinformatics analyses and data-mining tools. A simple, yet comprehensive web interface provided through the Strategies Web Development Kit is available for the mining and visualization of the data. Genomic scale data can be queried based on BLAST searches, annotation keywords and gene ID searches, gene ontology terms, sequence motifs, protein characteristics and phylogenetic relationships. Search strategies can be saved within a user's profile for future retrieval and may also be shared with other researchers using a unique web address. © The Author(s) 2012.",,"article; bioinformatics; computer interface; computer program; data base; data mining; gene sequence; genome; nonhuman; orthology; phylogeny; priority journal; protein domain; SchistoDB; Schistosoma; Schistosoma hematobium; Schistosoma japonicum; Schistosoma mansoni; sequence analysis; synteny; Animals; Databases, Genetic; Genome, Helminth; Genomics; Internet; Schistosoma haematobium; Schistosoma japonicum; Schistosoma mansoni; Schistosoma; Schistosomatidae","Oliveira, G.; Centro de Excelência em Bioinformática, National Institute for Science and Technology in Tropical Diseases FIOCRUZ-Minas, Belo Horizonte, MG, 30190-002, Brazil; email: oliveira@cebio.org",,,03051048,,NARHA,"23161692","English","Nucleic Acids Res.",Article,"Final",Open Access,Scopus,2-s2.0-84876589404
"Santos F.F., Ebecken N.F.F.","55349136700;7005224833;","Spatial influence index effects in the analysis of epidemic data",2013,"Lecture Notes in Electrical Engineering","156 LNEE","VOL. 1",,"295","305",,,"10.1007/978-3-642-28807-4_42","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865644633&doi=10.1007%2f978-3-642-28807-4_42&partnerID=40&md5=57b5ebf52206875da4199b086cde8546","Federal University of Rio de Janeiro, Rio de Janeiro, Brazil","Santos, F.F., Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; Ebecken, N.F.F., Federal University of Rio de Janeiro, Rio de Janeiro, Brazil","In the context of epidemic analysis, the aim of this paper is to present the development of a spatial influence index that considers the spatial neighborhood relation, expressed by distance and direction bands in the analysis of non-spatial attribute values in order to predict an epidemic evolution. The studied case is the evolution of aids propagation in the city of Rio de Janeiro, Southeastern of Brazil. The prediction of this epidemic data, using the spatial influence index has shown an improved performance when compared to the traditional approaches without this information. Despite some instability of the model, it is able to forecast the epidemic evolution. We conclude that aids evolution analysis should take into account object proximity and socio economic indicators to obtain useful knowledge. © 2013 Springer-Verlag GmbH.","aids; data mining; epidemic evolution; geographical information systems","aids; epidemic evolution; Evolution analysis; Geographical Information System; Non-spatial attributes; Socio-economics; Spatial neighborhoods; Data mining; Forecasting; Geographic information systems; Internet; Epidemiology","Santos, F.F.; Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; email: fatimaferrao@uol.com.br",,,18761100,9783642288067,,,"English","Lect. Notes Electr. Eng.",Conference Paper,"Final",,Scopus,2-s2.0-84865644633
"Souza A.F.D., Mello R.D.S.","56319537100;23388937400;","Deepec: An approach for deep web content extraction and cataloguing",2013,"ECIS 2013 - Proceedings of the 21st European Conference on Information Systems",,,,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905836955&partnerID=40&md5=a871bbf0b1f646a0ab6bb9bc618d9144","University Federal of Santa Catarina, Florianopolis, Brazil","Souza, A.F.D., University Federal of Santa Catarina, Florianopolis, Brazil; Mello, R.D.S., University Federal of Santa Catarina, Florianopolis, Brazil","This paper presents DeepEC (Deep Web Extraction and Cataloguing Process), a new method for content extraction of Deep Web databases and its subsequent cataloguing. Our focus is on the extraction of hidden Web content presented in HTML pages generated from Web forms query submissions. While state-of-the-Art information extraction and cataloguing methods address this issue separately, DeepEC is able to simultaneously perform the extraction and cataloguing of data without expert user intervention. This is accomplished with the support of a knowledge base that allows semantic inference for relevant records to be extracted and then catalogued. An experimental evaluation on some Deep Web domains shows that DeepEC achieves very good results. If compared to related work, DeepEC provides a unified process for Deep Web content extraction and cataloguing, being able to infer missing values for extracted records to be catalogued.","Data cataloguing; Data extraction; Deep Web; Knowledge base","Information retrieval systems; Knowledge based systems; Semantics; Websites; Content extraction; Data cataloguing; Data extraction; Deep web; Experimental evaluation; Knowledge base; Query submission; Semantic inference; Data mining",,,"Association for Information Systems",,,,,"English","ECIS - Proc. Eur. Conf. Inf. Syst.",Conference Paper,"Final",,Scopus,2-s2.0-84905836955
"Yamakawa E.K., Aoki A.R., Siebert L.C., Klinguelfus G., Cauchick Miguel P.A.","55823003300;24821685900;57213140819;55826411400;8392535100;","A Fuzzy-QFD decision making approach for selecting industry energy efficiency indicators",2013,"2013 IEEE PES Conference on Innovative Smart Grid Technologies, ISGT LA 2013",,, 6554394,"","",,1,"10.1109/ISGT-LA.2013.6554394","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882387070&doi=10.1109%2fISGT-LA.2013.6554394&partnerID=40&md5=a7c04839f7c94c8d998c5cf1fe8d62f0","Institute of Technology for Development-LACTEC, 81531-980 Curitiba/PR, Brazil; Parana Energy Company-COPEL, Curitiba/PR, Brazil; Federal University of Santa Catarina, Florianopolis/SC, Brazil","Yamakawa, E.K., Institute of Technology for Development-LACTEC, 81531-980 Curitiba/PR, Brazil; Aoki, A.R., Institute of Technology for Development-LACTEC, 81531-980 Curitiba/PR, Brazil; Siebert, L.C., Institute of Technology for Development-LACTEC, 81531-980 Curitiba/PR, Brazil; Klinguelfus, G., Parana Energy Company-COPEL, Curitiba/PR, Brazil; Cauchick Miguel, P.A., Federal University of Santa Catarina, Florianopolis/SC, Brazil","The improvement of energy efficiency generates positive impacts on the society and environment, and to be able to have a diagnosis of energy efficiency it is necessary to use energy efficiency indicators (EEl). The use of energy management software that uses EEl can help the energy utility to improve the expansion planning of its electricity generation, transmission and distribution system. Furthermore the utility can create energy efficiency programs targeted to industry sectors where the EEl show a situation with improvement opportunities. This paper demonstrates an example through a computational simulation using the Fuzzy Quality Function Deployment (FQFD) to achieve the prioritization of EEl as inputs for an energy management software development. The simulation enabled to achieve prioritization of EEl in a situation where the incoming data for QFD were introduced as linguistic variables rather than numeric variables, building up an opportunity to use a hybrid FQFD approach. © 2013 IEEE.","Data Mining; Decision Making; Energy Efficiency Indicators; Energy Management; Fuzzy Logic; Quality Function Deployment","Data mining; Decision making; Energy management; Fuzzy logic; Quality function deployment; Smart power grids; Computational simulation; Electricity generation; Energy efficiency indicator; Energy efficiency programs; Energy management softwares; Fuzzy quality function deployment (FQFD); Linguistic variable; Transmission and distribution systems; Energy efficiency",,,"IEEE Computer Society",,9781467352741,,,"English","IEEE PES Conf. Innovative Smart Grid Technol., ISGT LA",Conference Paper,"Final",,Scopus,2-s2.0-84882387070
"Ferreira D.R., Szimanski F., Ralha C.G.","14826450500;55576338100;14420582400;","A hierarchical Markov model to understand the behaviour of agents in business processes",2013,"Lecture Notes in Business Information Processing","132 LNBIP",,,"150","161",,4,"10.1007/978-3-642-36285-9-16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873130906&doi=10.1007%2f978-3-642-36285-9-16&partnerID=40&md5=ae3275f100e4a42eeab6e1cedd43dfe9","IST - Technical University of Lisbon, Portugal; Universidade de Brasília (UnB), Brazil","Ferreira, D.R., IST - Technical University of Lisbon, Portugal; Szimanski, F., Universidade de Brasília (UnB), Brazil; Ralha, C.G., Universidade de Brasília (UnB), Brazil","Process mining techniques are able to discover process models from event logs but there is a gap between the low-level nature of events and the high-level abstraction of business activities. In this work we present a hierarchical Markov model together with mining techniques to discover the relationship between low-level events and a high-level description of the business process. This can be used to understand how agents perform activities at run-time. In a case study experiment using an agent-based simulation platform (AOR), we show how the proposed approach is able to discover the behaviour of agents in each activity of a business process for which a high-level model is known. © 2013 Springer-Verlag Berlin Heidelberg.","Agent-Based Simulation; Agent-Object-Relationship (AOR); Expectation- Maximization; Markov Models; Process Mining","Data mining; Enterprise resource management; Agent based simulation; Agent-Object-Relationship (AOR); Expectation Maximization; Markov model; Process mining; Markov processes","Ferreira, D.R.; IST - Technical University of LisbonPortugal",,"Springer Verlag",18651348,9783642362842,,,"English","Lect. Notes Bus. Inf. Process.",Conference Paper,"Final",,Scopus,2-s2.0-84873130906
"Cordeiro R.L.F., Faloutsos C., Traina Júnior C.","36082281100;7006005166;6701924244;","Related work and concepts",2013,"SpringerBriefs in Computer Science",,"9781447148890",,"7","20",,,"10.1007/978-1-4471-4890-6_2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045011331&doi=10.1007%2f978-1-4471-4890-6_2&partnerID=40&md5=1847b1a279618da44c1c569f0e213092","Computer Science Department (ICMC), University of Sao Paulo, Av. do Trabalhador Saocarlense 400, São Carlos, SP  13566-590, Brazil; Department of Computer Science, Carnegie Mellon University, Forbes Ave. 5000, Pittsburgh, PA  15213, United States","Cordeiro, R.L.F., Computer Science Department (ICMC), University of Sao Paulo, Av. do Trabalhador Saocarlense 400, São Carlos, SP  13566-590, Brazil; Faloutsos, C., Department of Computer Science, Carnegie Mellon University, Forbes Ave. 5000, Pittsburgh, PA  15213, United States; Traina Júnior, C., Computer Science Department (ICMC), University of Sao Paulo, Av. do Trabalhador Saocarlense 400, São Carlos, SP  13566-590, Brazil","This chapter presents the main background knowledge relevant to the book. Sections 2.1 and 2.2 describe the areas of processing complex data and knowledge discovery in traditional databases. The task of clustering complex data is discussed in Sect. 2.3, while the task of labeling such kind of data is described in Sect. 2.4. Section 2.5 introduces the MapReduce framework, a promising tool for large scale data analysis, which has been proven to offer one valuable support to the execution of data mining algorithms in a parallel processing environment. Section 2.6 concludes the chapter. © The Author(s) 2013.","Big data; Complex data; Correlation clustering; Hadoop; Labeling; MapReduce; Moderate-to-high dimensionality data; Projected clustering; Subspace clustering",,"Cordeiro, R.L.F.; Computer Science Department (ICMC), University of Sao Paulo, Av. do Trabalhador Saocarlense 400, Brazil; email: robson@icmc.usp.br",,"Springer",21915768,,,,"English","SpringerBriefs Comp. Sci.",Book Chapter,"Final",,Scopus,2-s2.0-85045011331
"Arnaldo H.A., Bedregal B.R.C.","56127093900;15520790700;","A new way to obtain the initial centroid clusters in fuzzy C-means algorithm",2013,"Proceedings - 2013 Workshop-School on Theoretical Computer Science, WEIT 2013",,, 6778580,"139","144",,6,"10.1109/WEIT.2013.30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899057290&doi=10.1109%2fWEIT.2013.30&partnerID=40&md5=85d7124759a6260b0a2cc8d2d17d59aa","Department of Informatics and Applied Mathematics, Federal University of Rio Grande Do Norte, 59072-970, Natal, RN, Brazil","Arnaldo, H.A., Department of Informatics and Applied Mathematics, Federal University of Rio Grande Do Norte, 59072-970, Natal, RN, Brazil; Bedregal, B.R.C., Department of Informatics and Applied Mathematics, Federal University of Rio Grande Do Norte, 59072-970, Natal, RN, Brazil","Data clustering is an important task in data mining, image processing and other pattern recognition problems. One of the most popular clustering algorithms is the Fuzzy C-Means (FCM). The performance of the FCM is strongly affected by the selection of the initial centroid clusters. Therefore, choosing a good set of initial centroid clusters is very important for the algorithm. However, it is difficult to select a good set of initial centroid clusters randomly. In this paper, we propose a method to obtain the initial centroid clusters in the FCM to accelerate the process of clustering and improve the quality of the clustering. © 2013 IEEE.","clustering; fuzzy c-means; initial centroids","Computer science; Copying; Fuzzy clustering; Fuzzy systems; Image processing; Pattern recognition; clustering; Data clustering; Fuzzy C mean; Fuzzy C-means; Fuzzy C-means algorithms; initial centroids; Pattern recognition problems; Clustering algorithms",,,"IEEE Computer Society",,,,,"English","Proc. - Workshop-Sch. Theor. Comput. Sci., WEIT",Conference Paper,"Final",,Scopus,2-s2.0-84899057290
"Cazzolato M.T., Ribeiro M.X.","55931424400;56187637300;","A statistical decision tree algorithm for medical data stream mining",2013,"Proceedings - IEEE Symposium on Computer-Based Medical Systems",,, 6627823,"389","392",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897093619&partnerID=40&md5=3481d1f4f11a98a8e91406d8fe182d0e","Federal University of São Carlos, Computer Science Department, Brazil","Cazzolato, M.T., Federal University of São Carlos, Computer Science Department, Brazil; Ribeiro, M.X., Federal University of São Carlos, Computer Science Department, Brazil","The use of computational resources can improve the diagnosis of medical diseases as a second opinion. Due to the large amount of data obtained daily, incremental techniques have been proposed to process medical data stream. In this paper we present an incremental decision tree classifier called StARMiner Tree (ST), which is based on Very Fast Decision Tree (VFDT) technique, to mine medical data. Different from VFDT, our proposed method ST does not depend on the number of reading samples to split a node. Because of it, ST is less conservative and describes the data since their first samples, being appropriate to be employed in medical environment, where not always a large number of data samples are available. We applied ST to four medical datasets, comparing the ST performance to the VFDT. The results indicated that ST is well-suited to deal with medical data streams, presenting high accuracy and low execution time. © 2013 IEEE.",,"Data communication systems; Data mining; Decision trees; Trees (mathematics); Computational resources; Decision tree classifiers; Incremental techniques; Medical data sets; Number of datum; Second opinions; Statistical decision tree; Very fast decision trees; Diagnosis",,,"Institute of Electrical and Electronics Engineers Inc.",10637125,,,,"English","Proc. IEEE Symp. Comput.-Based Med. Syst.",Conference Paper,"Final",,Scopus,2-s2.0-84897093619
"Dorn M., Norberto De Souza O.","24824194200;7003541012;","An interval-based algorithm to represent conformational states of experimentally determined polypeptide templates and fast prediction of approximated 3D protein structures",2013,"International Journal of Bioinformatics Research and Applications","9","5",,"462","486",,,"10.1504/IJBRA.2013.056075","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883648051&doi=10.1504%2fIJBRA.2013.056075&partnerID=40&md5=006d0797c5f4546945737039638d4e9e","LABIO, PPGCC, Faculdade de Informática, Pontifícia Universidade Católica do Rio Grande do Sul, Av. Ipiranga, 6681, Prédio 32, Sala 602, 90619-900 - Porto Alegre - RS, Brazil; Institute of Informatics, Federal University of Rio Grande do Sul, Av. Bento Gonçalves 9500, Predio 67, Sala 202, 91501-970 - Porto Alegre - RS, Brazil","Dorn, M., LABIO, PPGCC, Faculdade de Informática, Pontifícia Universidade Católica do Rio Grande do Sul, Av. Ipiranga, 6681, Prédio 32, Sala 602, 90619-900 - Porto Alegre - RS, Brazil, Institute of Informatics, Federal University of Rio Grande do Sul, Av. Bento Gonçalves 9500, Predio 67, Sala 202, 91501-970 - Porto Alegre - RS, Brazil; Norberto De Souza, O., LABIO, PPGCC, Faculdade de Informática, Pontifícia Universidade Católica do Rio Grande do Sul, Av. Ipiranga, 6681, Prédio 32, Sala 602, 90619-900 - Porto Alegre - RS, Brazil","Predicting the three-dimensional (3-D) structure of a protein that has no templates in the Protein Data Bank (PDB) is a very hard, still an impossible task. Computational prediction methods have been developed during the last years, but the problem still remains challenging. In this paper we present a new strategy based on Interval Arithmetic to store structural information obtained from experimental protein templates and predict native-like approximate three-dimensional structures of proteins. Our objective is to perform the prediction in a very fast manner and predict native-like structures that can be used as starting point structures to ab initio methods. We illustrate the efficacy of our method in five case studies of polypeptides. Copyright © 2013 Inderscience Enterprises Ltd.","3-D protein structure prediction; Data mining; Interval Arithmetic; Pattern recognition; Structural bioinformatics","peptide; protein; algorithm; article; chemistry; protein conformation; protein database; Algorithms; Databases, Protein; Peptides; Protein Conformation; Proteins","Norberto De Souza, O.; LABIO, PPGCC, Faculdade de Informática, Pontifícia Universidade Católica do Rio Grande do Sul, Av. Ipiranga, 6681, Prédio 32, Sala 602, 90619-900 - Porto Alegre - RS, Brazil; email: osmar.norberto@pucrs.br",,"Inderscience Publishers",17445485,,,"24001723","English","Int. J. Bioinformatics Res. Appl.",Article,"Final",,Scopus,2-s2.0-84883648051
"De Paiva F.A.P., Costa J.A.F., Silva C.R.M.","55337182300;7402460809;55226055600;","A hierarchical architecture for ontology-based recommender systems",2013,"Proceedings - 1st BRICS Countries Congress on Computational Intelligence, BRICS-CCI 2013",,, 6855876,"362","367",,8,"10.1109/BRICS-CCI-CBIC.2013.67","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905408255&doi=10.1109%2fBRICS-CCI-CBIC.2013.67&partnerID=40&md5=9e4273bfccfaa58b714db779290205fb","Department of Electrical Engineering, Universidade Federal Do RN, Natal, Brazil; Department of Communications Engineering, Universidade Federal Do RN, Natal, Brazil","De Paiva, F.A.P., Department of Electrical Engineering, Universidade Federal Do RN, Natal, Brazil; Costa, J.A.F., Department of Electrical Engineering, Universidade Federal Do RN, Natal, Brazil; Silva, C.R.M., Department of Communications Engineering, Universidade Federal Do RN, Natal, Brazil","There is no doubt that the World Wide Web has made easier the task of searching for information on the Internet. The amount of information obtained (some of them irrelevant ones) increases day after day and creates opportunities for a new breed of systems named 'Recommender Systems'. These systems have emerged as one successful approach to tackle the problem of information overload. Traditional recommender systems suggest research items using well-known text mining techniques, however they fail when there are no identical keywords to match searches. In order to overcome this and other limitations, several studies have been made in order to verify the benefits of ontology-based approaches to create what is known as ontology-based recommender systems. This paper analyzes several ontology-based recommender systems and discusses some classification criteria in order to define a common architecture for these special types of recommender systems. The architecture presented is discussed in details and recommended as basis architecture for other ontology-based recommender systems. © 2013 IEEE.","Ontology; Recommendation algorithm; Recommender systems; User profile","Artificial intelligence; Data mining; Ontology; Recommender systems; World Wide Web; Amount of information; Classification criterion; Hierarchical architectures; Information overloads; Recommendation algorithms; Searching for informations; Text mining techniques; User profile; Hierarchical systems",,,"IEEE Computer Society",,9781479931941,,,"English","Proc. - BRICS Ctries Congr. Comput. Intell., BRICS-CCI",Conference Paper,"Final",,Scopus,2-s2.0-84905408255
"Silva E Oliveira L.E., De Souza A.C., Nohama P., Moro C.M.C.","56042772400;56043878400;6601924638;36717883800;","A rule-based method for continuity of care identification in discharge summaries",2013,"Studies in Health Technology and Informatics","192","1-2",,"1221","",,1,"10.3233/978-1-61499-289-9-1221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894357492&doi=10.3233%2f978-1-61499-289-9-1221&partnerID=40&md5=d9ff81a99429b5593337fd155ea9905a","Health Technology Post-Graduate Program, Polytechnic School, Pontifical Catholic University of Paraná, Brazil; Post-Graduate Program of Electrical and Industrial Engineering, Federal Technological University of Paraná, Brazil","Silva E Oliveira, L.E., Health Technology Post-Graduate Program, Polytechnic School, Pontifical Catholic University of Paraná, Brazil; De Souza, A.C., Health Technology Post-Graduate Program, Polytechnic School, Pontifical Catholic University of Paraná, Brazil; Nohama, P., Health Technology Post-Graduate Program, Polytechnic School, Pontifical Catholic University of Paraná, Brazil, Post-Graduate Program of Electrical and Industrial Engineering, Federal Technological University of Paraná, Brazil; Moro, C.M.C., Health Technology Post-Graduate Program, Polytechnic School, Pontifical Catholic University of Paraná, Brazil","Discharge summaries are an important clinical narrative as they include the continuity of care information. Identification of data contained in their text is a difficult task due to its freeform text and lack of consensus on essential content. This research proposes a rule-based method to verify the presence of information about continuity of care in Portuguese texts, applying Natural Language Processing (NLP) techniques, and based on an annotated medical corpus. After the experiments, 4 rules were defined and applied in the text of 200 summaries to identify if they have or not the continuity of care information. This process had resulted in Precision value of 84%, Recall value of 70%, Specificity value of 97% and F-Measure value of 76% related to algorithm evaluation. © 2013 IMIA and IOS Press.","Clinical Narratives; Discharge Summaries; Natural Language Processing","Algorithm evaluation; Clinical Narratives; Continuity of cares; Discharge summary; F measure; Freeforms; Rule-based method; Natural language processing systems; algorithm; artificial intelligence; classification; controlled vocabulary; data mining; health care quality; medical record; natural language processing; patient care; Portugal; procedures; statistics and numerical data; Algorithms; Artificial Intelligence; Continuity of Patient Care; Data Mining; Natural Language Processing; Patient Discharge Summaries; Portugal; Quality Assurance, Health Care; Vocabulary, Controlled",,,"IOS Press",09269630,9781614992882,,"23920995","English","Stud. Health Technol. Informatics",Conference Paper,"Final",,Scopus,2-s2.0-84894357492
