Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Access Type,Source,EID
"Wilges B., Mateus G.P., Nassar S.M., Bastos R.C.","23487524300;24473160400;37009221800;55665673100;","Fuzzy modeling built through a data mining process",2012,"IEEE Latin America Transactions","10","2", 6187607,"1622","1626",,2,"10.1109/TLA.2012.6187607","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860277654&doi=10.1109%2fTLA.2012.6187607&partnerID=40&md5=f4ebc38079d2b749fa99faefb29e8aa9","Universidade Federal de Santa Catarina (UFSC), Florianópolis, Santa Catarina, Brazil","Wilges, B., Universidade Federal de Santa Catarina (UFSC), Florianópolis, Santa Catarina, Brazil; Mateus, G.P., Universidade Federal de Santa Catarina (UFSC), Florianópolis, Santa Catarina, Brazil; Nassar, S.M., Universidade Federal de Santa Catarina (UFSC), Florianópolis, Santa Catarina, Brazil; Bastos, R.C., Universidade Federal de Santa Catarina (UFSC), Florianópolis, Santa Catarina, Brazil","This work uses fuzzy logic to identify the learning profile of students in a teaching and learning environment. The purpose of this identification is to lead the student to more appropriate use of the available resources in the environment. The fuzzy modeling has been developed from a process of data mining. The mined data set has several learning profiles of several students. The classification method called Decision Tree (DT) was applied in the mining process, and for the comparison two algorithms were used. The analysis of data from the DT allowed to validate and improve the results of fuzzy modeling. This validation process can be used in the remodeling of the characteristics of any fuzzy system, it is a way to build a more harmonious and consistent model, in this case, the student profile. © 2012 IEEE.","Decision Tree; Fuzzy Modeling; Virtual Teaching Learning Environment","Analysis of data; Classification methods; Data mining process; Data sets; Fuzzy modeling; Learning profiles; Mining process; Teaching and learning environments; Validation process; Virtual teaching; Decision trees; Fuzzy logic; Students; Data mining","Wilges, B.; Universidade Federal de Santa Catarina (UFSC), Florianópolis, Santa Catarina, Brazil; email: beaw@inf.ufsc.br",,,15480992,,,,"Spanish","IEEE. Lat. Am. Trans.",Article,"Final",,Scopus,2-s2.0-84860277654
"Cordeiro A.F.D.S., Nääs I.D.A., Oliveira S.R.D.M., Violaro F., De Almeida A.C.M.","55321584100;57211115618;7102961338;6506146662;55321588200;","Efficiency of distinct data mining algorithms for classifying stress level in piglets from their vocalization",2012,"Engenharia Agricola","32","2",,"208","216",,8,"10.1590/S0100-69162012000200001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864301346&doi=10.1590%2fS0100-69162012000200001&partnerID=40&md5=7921f702824ed88c4251b13dfb405f98","Faculdade de Engenharia Agrícola, Brazil; Faculdade de Engenharia Elétrica, Brazil","Cordeiro, A.F.D.S., Faculdade de Engenharia Agrícola, Brazil; Nääs, I.D.A., Faculdade de Engenharia Agrícola, Brazil; Oliveira, S.R.D.M., Faculdade de Engenharia Agrícola, Brazil; Violaro, F., Faculdade de Engenharia Agrícola, Brazil; De Almeida, A.C.M., Faculdade de Engenharia Elétrica, Brazil","Among the challenges of pig farming in today's competitive market, there is factor of the product traceability that ensures, among many points, animal welfare. Vocalization is a valuable tool to identify situations of stress in pigs, and it can be used in welfare records for traceability. The objective of this work was to identify stress in piglets using vocalization, calling this stress on three levels: no stress, moderate stress, and acute stress. An experiment was conducted on a commercial farm in the municipality of Holambra, São Paulo State, where vocalizations of twenty piglets were recorded during the castration procedure, and separated into two groups: without anesthesia and local anesthesia with lidocaine base. For the recording of acoustic signals, a unidirectional microphone was connected to a digital recorder, in which signals were digitized at a frequency of 44,100 Hz. For evaluation of sound signals, Praat® software was used, and different data mining algorithms were applied using Weka® software. The selection of attributes improved model accuracy, and the best attribute selection was used by applying Wrapper method, while the best classification algorithms were the k-NN and Naive Bayes. According to the results, it was possible to classify the level of stress in pigs through their vocalization.","Level of pain; Pig; Vocal expression; Well-being","Animalia; Gallirallus australis; Suidae","Cordeiro, A.F.D.S.; Faculdade de Engenharia AgrícolaBrazil",,,01006916,,,,"English","Eng. Agric.",Article,"Final",Open Access,Scopus,2-s2.0-84864301346
"Szabo A., De Castro L.N.","36633184500;56912991300;","CPSCLASS: A constructive particle swarm classifier",2012,"International Journal of Computational Intelligence and Applications","11","1", 1250006,"","",,1,"10.1142/S146902681250006X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859740852&doi=10.1142%2fS146902681250006X&partnerID=40&md5=ebbdc1e0667f9c68e863d4ae64f571c4","Natural Computing Laboratory, Mackenzie University, Rua da Consolação, 930, São Paulo, São Paulo 01302-907, Brazil","Szabo, A., Natural Computing Laboratory, Mackenzie University, Rua da Consolação, 930, São Paulo, São Paulo 01302-907, Brazil; De Castro, L.N., Natural Computing Laboratory, Mackenzie University, Rua da Consolação, 930, São Paulo, São Paulo 01302-907, Brazil","The data classification task is one of the main tasks within the knowledge discovering from databases field. Its goal is to allow the correct classification of new objects (records from a database), unknown to the classifier, based upon the extraction of knowledge from objects whose classes are known a priori. The known data can be used to generate a classification model, or simply to infer the class of new objects from those whose classes are known. This paper presents a proposal for a classification algorithm, called Constructive Particle Swarm Classifier (cPSClass), which uses mechanisms from the Particles Swarm Clustering algorithm and Artificial Immune Systems to determine dynamically the number of prototypes from a database and use them to predict the correct class to which a new input object should belong. For performance evaluation the cPSClass was applied to several datasets from the literature and its performance was compared with that of its predecessor version, the nonconstructive Particle Swarm Classifier, and also to some classic algorithms from the literature. © 2012 Imperial College Press.","artificial immune systems; data classification; data mining; Particle swarm; vector quantization","Artificial Immune System; Classic algorithm; Classification algorithm; Classification models; Data classification; Data sets; Main tasks; Particle swarm; Performance evaluation; Clustering algorithms; Data mining; Database systems; Immunology; Vector quantization; Classification (of information)","Szabo, A.; Natural Computing Laboratory, Mackenzie University, Rua da Consolação, 930, São Paulo, São Paulo 01302-907, Brazil; email: alexandreszabo@gmail.com",,,14690268,,,,"English","Int. J. Comput. Intell. Appl.",Article,"Final",,Scopus,2-s2.0-84859740852
"de Souza F.T., Ebecken N.F.F.","36617082000;7005224833;","A Data Based Model to Predict Landslide Induced by Rainfall in Rio de Janeiro City",2012,"Geotechnical and Geological Engineering","30","1",,"85","94",,16,"10.1007/s10706-011-9451-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84155189099&doi=10.1007%2fs10706-011-9451-8&partnerID=40&md5=dfa4031b811f5ee8dd84408c2ada0f22","State Key Lab of Hydroscience and Engineering, Tsinghua University, Beijing 100084, China; Course of Civil Engineering, PPGTU-Postgraduate Program in Urban Management, PUCPR-Pontifical Catholic University, Curitiba, Brazil; Department of Hydraulics and Sanitation (DHS), Federal University of Parana (UFPR), Curitiba, Brazil; Civil Engineering Department, COPPE/UFRJ-Federal University of Rio de Janeiro, P.O. Ilha do Fundão, Zip Code 21941-972 Rio de Janeiro, Brazil","de Souza, F.T., State Key Lab of Hydroscience and Engineering, Tsinghua University, Beijing 100084, China, Course of Civil Engineering, PPGTU-Postgraduate Program in Urban Management, PUCPR-Pontifical Catholic University, Curitiba, Brazil, Department of Hydraulics and Sanitation (DHS), Federal University of Parana (UFPR), Curitiba, Brazil; Ebecken, N.F.F., Civil Engineering Department, COPPE/UFRJ-Federal University of Rio de Janeiro, P.O. Ilha do Fundão, Zip Code 21941-972 Rio de Janeiro, Brazil","Landslide prediction is complex and involves many factors, such as geotechnical, geological, topographical, and even meteorological. This work presents a methodology by using a Data Mining approach in order to predict landslide occurrences induced by rainfall in Rio de Janeiro city. Landslide and rain data records from 1998 to 2001 were obtained from field technical reports and 30 automatic rain gauges, respectively. It was also collected data regarding soil parameters, including urban areas, forest, vulnerability, among others, and totalizing 46 soil variables. All the information was inserted into a Geographic Information Systems. Clustering (Dendrogram and k-means) and Statistical (Principal Component Analysis and Correlation) techniques were used to regionalize the rain data and select the rain gauges to be input on Artificial Neural Networks, which were used to replace the missing rain values. The landslide volume variable also presented missing values and it was completed by the k-Nearest Neighbor method. After data preparation, some models were built to predict landslide and rainfall using Data Mining techniques. The obtained model's performance is also analyzed. © 2011 Springer Science+Business Media B.V.","Artificial neural network; Classification rules; Data mining; Geographic information systems; Landslide","Artificial Neural Network; Classification rules; Data based model; Data mining techniques; Data preparation; Data records; Dendrograms; Geographic information; Geotechnical; K-means; K-nearest neighbor method; Landslide prediction; Missing values; Rain gauges; Soil parameters; Soil variables; Urban areas; Data mining; Forecasting; Gages; Geographic information systems; Information systems; Landslides; Neural networks; Principal component analysis; Rain gages; Rain; artificial neural network; data mining; database; GIS; landslide; prediction; rainfall; raingauge; Brazil; Rio de Janeiro [Brazil]; Rio de Janeiro [Rio de Janeiro (STT)]","de Souza, F. T.; Course of Civil Engineering, PPGTU-Postgraduate Program in Urban Management, PUCPR-Pontifical Catholic University, Curitiba, Brazil; email: fabiocoppe@yahoo.com.br",,,09603182,,GGENE,,"English","Geotech. Geol. Eng.",Article,"Final",,Scopus,2-s2.0-84155189099
"Fonseca L.M.G., Boggione G.A., Monteiro A.M.V., Santos R.","7102643495;36719868100;7102146079;7201375217;","Analysis of the relationship between intra-urban vegetation change and socio-economic data",2012,"International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives","39",,,"57","62",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924411641&partnerID=40&md5=0252f49774187ce19c2033b3b35c7b65","INPE, National Institute for Space Research, Brazil; IFG, Federal Institute of Goiás, Brazil","Fonseca, L.M.G., INPE, National Institute for Space Research, Brazil; Boggione, G.A., INPE, National Institute for Space Research, Brazil, IFG, Federal Institute of Goiás, Brazil; Monteiro, A.M.V., INPE, National Institute for Space Research, Brazil; Santos, R., INPE, National Institute for Space Research, Brazil","Understanding the vegetation dynamics in urban areas in both quantitative and qualitative aspects is essential to population welfare and also to economic, social and environmental development. However, it is necessary appropriate tools for monitoring and analysis of the landscape dynamic in a systematic way. Therefore, this study proposes a methodology to analyze the relationship between intra-urban vegetation and the social-economic data using the integrated techniques of remote sensing and GIS as well as data mining. This research intends to answer questions such as: Is it possible to extract the intra-urban vegetation as well as identify the intra-urban vegetation changes from medium spatial resolution images and digital image processing techniques? Is it possible to establish a relationship between the intra-urban vegetation changes and social-economic information using data mining techniques?","Change; Data mining; Fusion; Urban; Vegetation","Economic analysis; Fusion reactions; Image processing; Photogrammetry; Remote sensing; Vegetation; Change; Digital image processing technique; Integrated techniques; Monitoring and analysis; Remote sensing and GIS; Social and environmental; Spatial resolution images; Urban; Data mining",,"Guilbert E.Shortis M.Shi J.","International Society for Photogrammetry and Remote Sensing",16821750,,,,"English","Int. Arch. Photogramm., Remote Sens. Spat. Inf. Sci. - ISPRS Arch.",Conference Paper,"Final",,Scopus,2-s2.0-84924411641
"Damasceno M., Teixeira J., Campos G.","56359489800;55329978500;25122132800;","A prediction model for criminal levels using socio-criminal data",2012,"International Journal of Electronic Security and Digital Forensics","4","2-3",,"201","214",,1,"10.1504/IJESDF.2012.048414","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864660260&doi=10.1504%2fIJESDF.2012.048414&partnerID=40&md5=c1001db8b1c6952283f5f71eb4d009e0","Federal Institute of Education, Science and Technology of Rio Grande Do Norte (IFRN), Campus Macau, R. das Margaridas, 350, Macau-RN, Brazil; State University of Ceará, Av. Paranjana, 1700, Fortaleza-CE, Brazil","Damasceno, M., Federal Institute of Education, Science and Technology of Rio Grande Do Norte (IFRN), Campus Macau, R. das Margaridas, 350, Macau-RN, Brazil; Teixeira, J., State University of Ceará, Av. Paranjana, 1700, Fortaleza-CE, Brazil; Campos, G., State University of Ceará, Av. Paranjana, 1700, Fortaleza-CE, Brazil","The increase in violence around the world is becoming a major problem, causing severe damages to society: material, social and physical ones. The government needs effective tools to fight against crime, and therefore, some tools are necessary to assist in the prevention of further crimes, in the allocation of its resources and visualisation of geographic areas with high crime concentrations. This paper proposes a model of data mining, predicting criminal levels in geographic areas. The model was proposed to work using specifically criminal and socio-economic data. This work shows the approach proposed to face the problems of this social phenomenon, as a unified process. A case study was used to validate the proposed procedure. The data used were crime and socioeconomic data of the metropolitan region of Fortaleza - Brazil (RMF). The case study proved that the process is useful and effective in building a predictor of criminal levels. Copyright © 2012 Inderscience Enterprises Ltd.","Brazilian crime; Crime forecasting; Criminal levels; Data mining model; Law-enforcement; Predicting crime; Prediction model","Data mining; Forecasting; Law enforcement; Brazilian crimes; Criminal Levels; Data mining models; Predicting crimes; Prediction model; Crime","Damasceno, M.; Federal Institute of Education, Science and Technology of Rio Grande Do Norte (IFRN), Campus Macau, R. das Margaridas, 350, Macau-RN, Brazil; email: marcelo.damasceno@ifrn.edu.br",,"Inderscience Publishers",1751911X,,,,"English","Int. J. Electron. Secur. Digit. Forensics",Article,"Final",,Scopus,2-s2.0-84864660260
"De Souza Farias F., Vilar De Souza L., Catarina Medeiros Sousa R., Augusto Muniz Caldas C., Figueiredo Gomes L., Crisostomo Weyl Albuquerque Costa J.","54974348100;54974347900;7006241665;54974347700;54974341200;35567030700;","Data mining applied to diagnose diseases caused by lymphotropic virus: A performance analysis",2012,"IEEE Latin America Transactions","10","1", 6142479,"1319","1323",,5,"10.1109/TLA.2012.6142479","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856925415&doi=10.1109%2fTLA.2012.6142479&partnerID=40&md5=f487d35d6433642769fd262d09c88468","Universidade Federal Do Pará (UFPA), Belém, Pará, Brazil","De Souza Farias, F., Universidade Federal Do Pará (UFPA), Belém, Pará, Brazil; Vilar De Souza, L., Universidade Federal Do Pará (UFPA), Belém, Pará, Brazil; Catarina Medeiros Sousa, R., Universidade Federal Do Pará (UFPA), Belém, Pará, Brazil; Augusto Muniz Caldas, C., Universidade Federal Do Pará (UFPA), Belém, Pará, Brazil; Figueiredo Gomes, L., Universidade Federal Do Pará (UFPA), Belém, Pará, Brazil; Crisostomo Weyl Albuquerque Costa, J., Universidade Federal Do Pará (UFPA), Belém, Pará, Brazil","This paper proposes a new methodology to diagnose the rheumatology manifestations and HTLV-I-Associated Myelopathy/Tropical Spastic Paraparesis, or HAM/TSP, in patients who have Lymphotropic virus of T cells in Humans or HTLV of type I and II. Computational intelligence algorithms are used to classify HTLV patient carriers with or without the presence of rheumatology manifestations and of HAM / TSP. A benchmarking is performed among artificial neural intelligence, nave bayes, Bayesian networks and decision tree to evaluate the most suitable technique for solving this application issue. The obtained results demonstrate the potential of the methodology on the helping non-specialist doctors to classify the patient with the disease suspicion. © 2005 IEEE.","Computational Intelligence; Data-Mining; Neural Networks","Diagnose disease; Myelopathy; Performance analysis; T cells; Artificial intelligence; Bayesian networks; Benchmarking; Decision trees; Neural networks; Viruses; Data mining","De Souza Farias, F.; Universidade Federal Do Pará (UFPA), Belém, Pará, Brazil; email: fabriciosf@ufpa.br",,,15480992,,,,"Portuguese","IEEE. Lat. Am. Trans.",Conference Paper,"Final",,Scopus,2-s2.0-84856925415
"Ruback M., Hoelz B., Ralha C.","55566009100;26430584800;14420582400;","A new approach for creating forensic hashsets",2012,"IFIP Advances in Information and Communication Technology","383 AICT",,,"83","97",,5,"10.1007/978-3-642-33962-2_6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872690479&doi=10.1007%2f978-3-642-33962-2_6&partnerID=40&md5=1448aef281f11a963e2ac33839af7013","University of Brasilia, Brasilia, Brazil; National Institute of Criminalistics, Brazilian Federal Police, Brasilia, Brazil; Department of Computer Science, University of Brasilia, Brasilia, Brazil","Ruback, M., University of Brasilia, Brasilia, Brazil, National Institute of Criminalistics, Brazilian Federal Police, Brasilia, Brazil; Hoelz, B., University of Brasilia, Brasilia, Brazil, National Institute of Criminalistics, Brazilian Federal Police, Brasilia, Brazil; Ralha, C., Department of Computer Science, University of Brasilia, Brasilia, Brazil","The large amounts of data that have to be processed and analyzed by forensic investigators is a growing challenge. Using hashsets of known files to identify and filter irrelevant files in forensic investigations is not as effective as it could be, especially in non-English speaking countries. This paper describes the application of data mining techniques to identify irrelevant files from a sample of computers from a country or geographical region. The hashsets corresponding to these files are augmented with an optimized subset of effective hash values chosen from a conventional hash database. Experiments using real evidence demonstrate that the resulting augmented hashset yields 30.69% better filtering results than a conventional hashset although it has approximately half as many (51.83%) hash values. © 2012 IFIP International Federation for Information Processing.","data mining; decision trees; Forensic hashsets","Data mining; Decision trees; Electronic crime countermeasures; Filtration; Trees (mathematics); And filters; Forensic hashsets; Forensic investigation; Hash value; Large amounts of data; New approaches; Digital forensics","Ruback, M.; University of Brasilia, Brasilia, Brazil",,"Springer New York LLC",18684238,9783642339615,,,"English","IFIP Advances in Information and Communication Technology",Conference Paper,"Final",,Scopus,2-s2.0-84872690479
"Baracho R.M.A., Dias M.T.","36082540600;57197749493;","Data mining in a system of a candidate selection process",2012,"3rd International Multi-Conference on Complexity, Informatics and Cybernetics, IMCIC 2012 - Proceedings",,,,"144","149",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034421626&partnerID=40&md5=1fb0ae4695e087b7edb444c230a99c9f","School of Information Science, Federal University of Minas Gerais, Belo Horizonte, Brazil","Baracho, R.M.A., School of Information Science, Federal University of Minas Gerais, Belo Horizonte, Brazil; Dias, M.T., School of Information Science, Federal University of Minas Gerais, Belo Horizonte, Brazil","Data mining and information retrieval has been research areas increasingly important in the information age where fast, accurate access to information becomes an essential factor in decision-making in various fields of knowledge. The main goal of this study is to analyze the data of candidates to selection processes of Federal Institute from Minas Gerais - IFMG in search of patterns that are not explicit, with the support of a free tool for data mining. This study comes to the research question of what are the relevant information about the profile of candidates who qualify in the selection process of IFMG. Through data mining and analysis of results is possible to define the profile of applicants and the features that influence the selection process. This article presents a study on the database in the candidates selection process of IFMG. One of the requirements of the research includes the study of data mining tools available on the Internet and a test applies in a real situation. Then the article presents an experience of using a free tool for Data Mining. The software chosen for the tests, called Weka, was developed by the University of Waikato, New Zealand. It makes searching for patterns in database of system used to the management of selection processes of the Federal Institute from Minas Gerais. The methodology includes access to the database IFMG, with 9952 records of candidates for the selection process. Five categories were defined as relevant for verification and analysis. Categories include sex, marital status, age, waiver of registration fee and have disabilities or not. We used the attributes that have 100 or more occurrences in the database. The results show that the pattern that occurred more frequently among those classified in absolute numbers was that of male candidates, who had no exemption from the registration fee, less than 30 years old and single, with 166 occurrences. Among all candidates, 718 have these characteristics, so 9.66% of the candidates that fit this pattern was classified. The pattern with the highest percentage of occurrence were male candidates, who had no exemption from the registration fee, less than 30 years old and married. Of the 301 candidates with all these features that participate in the processes of selection, 31 were classified. It represents 10.33% of 301 candidates evaluated. There were 9952 candidates of which 711 were classified, the representing 7.14%. Among the 291 candidates with exemption from the registration fee, only 3 were qualified which represents 1.03%. This result indicates that lower-income applicants had lower performance. The associative algorithm provides a list of up to 100 rules, which were presented in this article the top 15 with a combination of categories, sex, marital status, age, registration fee and deficiencies. The survey allows the discovery of patterns in database performance with different combinations of the categories.","Data mining; Database; Information retrieval; Information system; Selection process; Weka","Cybernetics; Database systems; Decision making; Feature extraction; Information retrieval; Information systems; Search engines; Software testing; Absolute number; Candidate selection; Data-mining tools; Database performance; Information age; Research questions; Verification and analysis; Weka; Data mining",,"Savoie M.J.Callaos N.C.Siddique M.Sanchez B.Zinn C.D.Tremante A.","International Institute of Informatics and Systemics, IIIS",,9781936338573,,,"English","Int. Multi-Conf. Complex., Informatics Cybern., IMCIC - Proc",Conference Paper,"Final",,Scopus,2-s2.0-85034421626
"Marinho E.S.J., Silva Neto R.D.A., Medeiros J.S., Assis L., Pantaleon E.","57196896382;55815353700;55885872100;57214432580;55814698900;","Study of chemical analysis of oil applying data mining techniques",2012,"SAE Technical Papers",,,,"","",,,"10.4271/2012-36-0412","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072366408&doi=10.4271%2f2012-36-0412&partnerID=40&md5=501f96a2996c9639625808a0bc229eb3","Federal University of Rio Grande Do Norte, Group Studies in Tribology GET-UFRN, Brazil; STUDY GROUP and STRUCTURAL INTEGRITY of TRIBOLOGY: Nucleus of Industrial Technology, University Campus, Natal - RN, CEP 59072970, Brazil","Marinho, E.S.J., Federal University of Rio Grande Do Norte, Group Studies in Tribology GET-UFRN, Brazil, STUDY GROUP and STRUCTURAL INTEGRITY of TRIBOLOGY: Nucleus of Industrial Technology, University Campus, Natal - RN, CEP 59072970, Brazil; Silva Neto, R.D.A., Federal University of Rio Grande Do Norte, Group Studies in Tribology GET-UFRN, Brazil; Medeiros, J.S., Federal University of Rio Grande Do Norte, Group Studies in Tribology GET-UFRN, Brazil; Assis, L., Federal University of Rio Grande Do Norte, Group Studies in Tribology GET-UFRN, Brazil; Pantaleon, E., Federal University of Rio Grande Do Norte, Group Studies in Tribology GET-UFRN, Brazil, STUDY GROUP and STRUCTURAL INTEGRITY of TRIBOLOGY: Nucleus of Industrial Technology, University Campus, Natal - RN, CEP 59072970, Brazil","The study of the wear track oil analysis is a technique commonly used in industrial, preventive and predictive maintenance of mechanical systems that suffer during the process of deterioration in service. This technique allows to study the behavior of the elements suspended in the lubricating oil. The paper proposes developing maps representing the wear of diesel analyzing the chemical analysis of the lubricating oil by the correlation of the chemical elements with the alloys of the mechanical components of the system. The methodology of this study was based on using data mining techniques for obtaining the data clustering of chemical analyzes, using the MATLAB 6.5 to obtain the maps. The software allows the display of trend curves, graphic correlation between the elements that have convergent or divergent behavior, interpolation and curve fitting as well as the clustering of elements in a map of wear on the engines examined. Copyright © 2012 SAE International.",,"Chemical elements; Clustering algorithms; Curve fitting; Data mining; Lubricating oils; Lubrication; MATLAB; Preventive maintenance; Data clustering; Divergent behaviors; Mechanical components; Mechanical systems; Oil analysis; Predictive maintenance; Trend curves; Wear tracks; Chemical analysis","Marinho, E.S.J.; Federal University of Rio Grande Do Norte, Group Studies in Tribology GET-UFRNBrazil; email: Junior_ed7@yahoo.com.br",,"SAE International",01487191,,,,"English","SAE Techni. Paper.",Conference Paper,"Final",,Scopus,2-s2.0-85072366408
"Pereira O.J., de Almeida Pacheco L., Sá Barreto S., Emanuel W., de Oliveira Fontes C.H., Teixeira Cavalcante C.A.M.","55326041000;55326692800;55326040800;55326032300;56248869400;55606180200;","Pattern Recognition using Multivariate Time Series for Fault Detection in a Thermoeletric Unit",2012,"Computer Aided Chemical Engineering","31",,,"315","319",,2,"10.1016/B978-0-444-59507-2.50055-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864520555&doi=10.1016%2fB978-0-444-59507-2.50055-X&partnerID=40&md5=2c18789c694867fa9ed0c5d513e336c7","Universidade Federal da Bahia, Escola Politécnica, Rua Aristides Nóvis, 02, Federagao, Salvador, BA, CEP 40210-630, Brazil; Petróleo Brasileiro S.A. (BA), TIC-BA, Av. ACM, 1113, EDIBA, Itaigara, Salvador, BA, CEP 41856-90, Brazil","Pereira, O.J., Universidade Federal da Bahia, Escola Politécnica, Rua Aristides Nóvis, 02, Federagao, Salvador, BA, CEP 40210-630, Brazil; de Almeida Pacheco, L., Petróleo Brasileiro S.A. (BA), TIC-BA, Av. ACM, 1113, EDIBA, Itaigara, Salvador, BA, CEP 41856-90, Brazil; Sá Barreto, S., Petróleo Brasileiro S.A. (BA), TIC-BA, Av. ACM, 1113, EDIBA, Itaigara, Salvador, BA, CEP 41856-90, Brazil; Emanuel, W., Universidade Federal da Bahia, Escola Politécnica, Rua Aristides Nóvis, 02, Federagao, Salvador, BA, CEP 40210-630, Brazil; de Oliveira Fontes, C.H., Universidade Federal da Bahia, Escola Politécnica, Rua Aristides Nóvis, 02, Federagao, Salvador, BA, CEP 40210-630, Brazil; Teixeira Cavalcante, C.A.M., Universidade Federal da Bahia, Escola Politécnica, Rua Aristides Nóvis, 02, Federagao, Salvador, BA, CEP 40210-630, Brazil","This paper presents a methodology for recognition of operating patterns of a gas turbine in a thermoelectric power plant (Brazilian Oil Company). Patterns related to the normal starts (without failure) and starts with failure (trip) were recognized. The process data were obtained from the plant information management system (PIMS) and techniques of data mining suitable for multivariable time series were adopted with emphasis on similarity metrics, linear scan and clustering, among others. The recognized patterns represent important and useful results to support the development of dynamic system for the monitoring and predicting the probability of failure in the equipment. © 2012 Elsevier B.V.","Data mining; Gas Turbines.; Multivariate Time Series",,"Pereira, O.J.; Universidade Federal da Bahia, Escola Politécnica, Rua Aristides Nóvis, 02, Federagao, Salvador, BA, CEP 40210-630, Brazil",,"Elsevier B.V.",15707946,,,,"English","Comput. Aided Chem. Eng.",Book Chapter,"Final",,Scopus,2-s2.0-84864520555
"Lamparelli R.A.C., Johann J.A., Dos Santos É.R., Esquerdo J.C.D.M., Rocha J.V.","6602713722;24463356500;55338995000;15020462500;7202074304;","Use Of Data Mining And Spectral Profiles To Differentiate Condition After Harvest Of Coffee Plants",2012,"Engenharia Agricola","32","1",,"184","196",,4,"10.1590/S0100-69162012000100019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865129553&doi=10.1590%2fS0100-69162012000100019&partnerID=40&md5=abe04102cae6c69509aaf05cb36c027f","CEPAGRI, UNICAMP, Cidade Universitária, Av. André Tosello, 209, Campinas, SP, Brazil; FEAGRI, UNICAMP, Cidade Universitária, Av. Candido Rondon, 501, Campinas, SP, Brazil; Coordenador de Geoprocessamento, Cooxupé, Av. Dr. Antônio Pereira Lima, 762, Monte Santo de Minas, MG, Brazil; CNPTIA, EMBRAPA, Cidade Universitária, Av. André Tosello, 209, Campinas, SP, Brazil; FEAGRI, UNICAMP, Cidade Universitária, Av. Candido Rondon, 501, Campinas, SP, Brazil","Lamparelli, R.A.C., CEPAGRI, UNICAMP, Cidade Universitária, Av. André Tosello, 209, Campinas, SP, Brazil; Johann, J.A., FEAGRI, UNICAMP, Cidade Universitária, Av. Candido Rondon, 501, Campinas, SP, Brazil; Dos Santos, É.R., Coordenador de Geoprocessamento, Cooxupé, Av. Dr. Antônio Pereira Lima, 762, Monte Santo de Minas, MG, Brazil; Esquerdo, J.C.D.M., CNPTIA, EMBRAPA, Cidade Universitária, Av. André Tosello, 209, Campinas, SP, Brazil; Rocha, J.V., FEAGRI, UNICAMP, Cidade Universitária, Av. Candido Rondon, 501, Campinas, SP, Brazil","This study aimed at identifying different conditions of coffee plants after harvesting period, using data mining and spectral behavior profiles from Hyperion/EO1 sensor. The Hyperion image, with spatial resolution of 30 m, was acquired in August 28th, 2008, at the end of the coffee harvest season in the studied area. For pre-processing imaging, atmospheric and signal/noise effect corrections were carried out using Flaash and MNF (Minimum Noise Fraction Transform) algorithms, respectively. Spectral behavior profiles (38) of different coffee varieties were generated from 150 Hyperion bands. The spectral behavior profiles were analyzed by Expectation-Maximization (EM) algorithm considering 2; 3; 4 and 5 clusters. T-test with 5% of significance was used to verify the similarity among the wavelength cluster means. The results demonstrated that it is possible to separate five different clusters, which were comprised by different coffee crop conditions making possible to improve future intervention actions.","Crop monitoring; Management; Orbital remote sensing; Spectral behavior",,"Lamparelli, R.A.C.; CEPAGRI, UNICAMP, Cidade Universitária, Av. André Tosello, 209, Campinas, SP, Brazil; email: rubens@cpa.unicamp.br",,,01006916,,,,"English","Eng. Agric.",Article,"Final",Open Access,Scopus,2-s2.0-84865129553
