Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Access Type,Source,EID
"Campos E.C., De Almeida Maia M.","56313788800;25926542500;","Automatic categorization of questions from Q&A sites",2014,"Proceedings of the ACM Symposium on Applied Computing",,,,"641","643",,8,"10.1145/2554850.2555117","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905656039&doi=10.1145%2f2554850.2555117&partnerID=40&md5=34791a670200e68d76b703a0c38974fa","Computer Science Department, Federal University of Uberlândia, Uberlândia, Brazil","Campos, E.C., Computer Science Department, Federal University of Uberlândia, Uberlândia, Brazil; De Almeida Maia, M., Computer Science Department, Federal University of Uberlândia, Uberlândia, Brazil","Q&A sites are attracting growing interest of software developers. The categorization of questions in terms of user concerns would open new opportunities to extract valuable information from millions of posts. This paper presents a comparison between different classification algorithms to find the one that best classifies questions from Q&A sites, such as, Stack Overflow. In the classification process, we used the following classification algorithms: Naive Bayes, Multilayer Perceptron, Support Vector Machine, K-Nearest Neighbors, J4.8 Decision Tree and Random Forests. We conducted an experimental study with Stack Overflow questions with posts equally divided into three domain categories: How-to-do-it, Need-to-know and Seeking-something. The attributes were extracted from a textual analysis of the title and body of each question. We considered a total of 8 attributes to get the data for each question. We found a classifier with an overall success rate of 84.16% and 92.5% on How-to-do-it category. Copyright 2014 ACM.","Bayes; Classification algorithms; Q&A sites","Decision trees; Automatic categorization; Bayes; Classification algorithm; Classification process; K-nearest neighbors; Multi layer perceptron; Software developer; Textual analysis; Data mining",,,"Association for Computing Machinery",,9781450324694,,,"English","Proc ACM Symp Appl Computing",Conference Paper,"Final",,Scopus,2-s2.0-84905656039
"Buchdid S.B., Baranauskas M.C.C.","55351166700;35619118900;","Is there HCI in IDTV? An exploratory study on their words",2014,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","8510 LNCS","PART 1",,"47","57",,3,"10.1007/978-3-319-07233-3_5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903158749&doi=10.1007%2f978-3-319-07233-3_5&partnerID=40&md5=e54720fc296f6443fa58a1ed7683665c","Institute of Computing, University of Campinas, Av. Albert Einstein N1251, Campinas-SP, Brazil","Buchdid, S.B., Institute of Computing, University of Campinas, Av. Albert Einstein N1251, Campinas-SP, Brazil; Baranauskas, M.C.C., Institute of Computing, University of Campinas, Av. Albert Einstein N1251, Campinas-SP, Brazil","Interactive Digital TV (iDTV) is an emerging technology that faces problems that are inherent to it; for example the lack of users' experience interacting with television content. The knowledge constructed from the Human Computer Interaction (HCI) field could be an ally for dealing with interaction design for the iDTV context. This work sought to map out the main issues that have been addressed in the iDTV and HCI fields in recent years, aiming at finding ways of bringing HCI to typical iDTV interaction issues. A data collection and analysis of tag clouds created from titles found in the full programs of two major conferences in the field of HCI (ACM CHI and IFIP Interact), and the major conference in the field of iDTV (EuroITV), complemented with other ACM-DL iDTV publications revealed the individual characteristics of HCI and iDTV publications, as well as their similarities and differences. Thus, this study offers a view of iDTV relative to the HCI field as revealed by the publications words. © 2014 Springer International Publishing.","Analysis; Conferences; Human Computer Interaction; Interactive Digital TV; Publications; Tag Clouds","Data mining; Digital television; Metadata; Publishing; Analysis; Conferences; Interactive digital TV; Publications; Tag clouds; Human computer interaction",,,"Springer Verlag",03029743,9783319072326,,,"English","Lect. Notes Comput. Sci.",Conference Paper,"Final",,Scopus,2-s2.0-84903158749
"Moi M., Nääs I.A., Caldara F.R., Paz I.C.L.A., Garcia R.G., Cordeiro A.F.S.","55932178100;57211115618;12040758700;14018946600;25027417600;55321584100;","Vocalization data mining for estimating swine stress conditions",2014,"Engenharia Agricola","34","3",,"445","450",,6,"10.1590/S0100-69162014000300008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906250220&doi=10.1590%2fS0100-69162014000300008&partnerID=40&md5=46b91dd5eebabc20f92477ffe6e77b7f","Faculdade de Ciências Agrárias-UFGD, Rod Dourados - Itahum, km 12, Dourados - MS, Brazil; Faculdade de Eng Agrícola-UNICAMP, Campinas - SP, Brazil","Moi, M., Faculdade de Ciências Agrárias-UFGD, Rod Dourados - Itahum, km 12, Dourados - MS, Brazil; Nääs, I.A., Faculdade de Ciências Agrárias-UFGD, Rod Dourados - Itahum, km 12, Dourados - MS, Brazil; Caldara, F.R., Faculdade de Ciências Agrárias-UFGD, Rod Dourados - Itahum, km 12, Dourados - MS, Brazil; Paz, I.C.L.A., Faculdade de Ciências Agrárias-UFGD, Rod Dourados - Itahum, km 12, Dourados - MS, Brazil; Garcia, R.G., Faculdade de Ciências Agrárias-UFGD, Rod Dourados - Itahum, km 12, Dourados - MS, Brazil; Cordeiro, A.F.S., Faculdade de Eng Agrícola-UNICAMP, Campinas - SP, Brazil","This study aimed to identify differences in swine vocalization pattern according to animal gender and different stress conditions. A total of 150 barrow males and 150 females (Dalland® genetic strain), aged 100 days, were used in the experiment. Pigs were exposed to different stressful situations: thirst (no access to water), hunger (no access to food), and thermal stress (THI exceeding 74). For the control treatment, animals were kept under a comfort situation (animals with full access to food and water, with environmental THI lower than 70). Acoustic signals were recorded every 30 minutes, totaling six samples for each stress situation. Afterwards, the audios were analyzed by Praat® 5.1.19 software, generating a sound spectrum. For determination of stress conditions, data were processed by WEKA® 3.5 software, using the decision tree algorithm C4.5, known as J48 in the software environment, considering cross-validation with samples of 10% (10-fold cross-validation). According to the Decision Tree, the acoustic most important attribute for the classification of stress conditions was sound Intensity (root node). It was not possible to identify, using the tested attributes, the animal gender by vocal register. A decision tree was generated for recognition of situations of swine hunger, thirst, and heat stress from records of sound intensity, Pitch frequency, and Formant 1.","Animal welfare; Sound attributes; Sound intensity",,,,"Sociedade Brasileira de Engenharia Agricola",01006916,,,,"English","Eng. Agric.",Article,"Final",Open Access,Scopus,2-s2.0-84906250220
"Duval F., Caffarena E., Cruz O., Silva F.","56411751900;6601934536;23989979100;16032555900;","Mining for adverse drug events on twitter",2014,"KDIR 2014 - Proceedings of the International Conference on Knowledge Discovery and Information Retrieval",,,,"354","359",,,"10.5220/0005135203540359","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909957437&doi=10.5220%2f0005135203540359&partnerID=40&md5=5d27a7327ca74c142f4fe69ec9311b73","Fundação Oswaldo Cruz, Instituto Oswaldo Cruz, Av. Brasil 4365, Rio de Janeiro, Brazil","Duval, F., Fundação Oswaldo Cruz, Instituto Oswaldo Cruz, Av. Brasil 4365, Rio de Janeiro, Brazil; Caffarena, E., Fundação Oswaldo Cruz, Instituto Oswaldo Cruz, Av. Brasil 4365, Rio de Janeiro, Brazil; Cruz, O., Fundação Oswaldo Cruz, Instituto Oswaldo Cruz, Av. Brasil 4365, Rio de Janeiro, Brazil; Silva, F., Fundação Oswaldo Cruz, Instituto Oswaldo Cruz, Av. Brasil 4365, Rio de Janeiro, Brazil","At the post-marketing phase when drugs are used by large populations and for long periods, unexpected adverse events may occur altering the risk-benefit relation of drugs, sometimes requiring a regulatory action. These events at the post-marketing phase require a significant increase in health care since they result in unnecessary damage, often fatal, to patients. Therefore, the early discovery of adverse events in the post-marketing phase is a primary goal of the health system, in particular for pharmacovigilance systems. The main purpose of this paper is to prove that Twitter can be used as a source to find new and already known adverse drug events. This proposal has a prominent social relevance, as it will help pharmacovigilance systems. Copyright © 2014 SCITEPRESS - Science and Technology Publications All rights reserved.","Adverse drug reaction; Adverse event; Big data; Ctakes; Data mining; Dengue; Disproportionality analysis; Drug safety; Malaria; Natural language processor; Neglected diseases; Nosql; Pharmacovigilance; Post-marketing phase; REST API; Ruby; Text mining; Tweet; Twitter; UMLS","Big data; Commerce; Data mining; Marketing; Natural language processing systems; Ruby; Social networking (online); Adverse drug reactions; Adverse events; Ctakes; Dengue; Disproportionality analysis; Drug safety; Malaria; Natural languages; Neglected disease; Nosql; Pharmacovigilance; Post-marketing phase; REST API; Text mining; Tweet; Twitter; UMLS; Drug products","Duval, F.; Fundação Oswaldo Cruz, Instituto Oswaldo Cruz, Av. Brasil 4365, Brazil","Fred A.Filipe J.Filipe J.","INSTICC Press",,9789897580482,,,"English","KDIR - Proc. Int. Conf. Knowl. Discov. Inf. Retr.",Conference Paper,"Final",,Scopus,2-s2.0-84909957437
"Aryadinata Y.S., Lin Y., Barcellos C., Laurent A., Libourel T.","55890620700;36662488200;7003540827;7101728993;15136092800;","Mining Epidemiological Dengue Fever Data from Brazil: A Gradual Pattern Based Geographical Information System",2014,"Communications in Computer and Information Science","443 CCIS","PART 2",,"414","423",,4,"10.1007/978-3-319-08855-6_42","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905041393&doi=10.1007%2f978-3-319-08855-6_42&partnerID=40&md5=1a27d8fbf6664fab8e82b00bd8b9987b","LIRMM, Montpellier, France; UMR ESPACE-DEV (IRD-UM2), Montpellier, France; Fundáão Oswaldo Cruz, Rio de Janeiro, Brazil","Aryadinata, Y.S., LIRMM, Montpellier, France; Lin, Y., UMR ESPACE-DEV (IRD-UM2), Montpellier, France; Barcellos, C., Fundáão Oswaldo Cruz, Rio de Janeiro, Brazil; Laurent, A., LIRMM, Montpellier, France; Libourel, T., UMR ESPACE-DEV (IRD-UM2), Montpellier, France","Dengue fever is the world's fastest growing vector-borne disease. Studying such data aims at better understanding the behaviour of this disease to prevent the dengue propagation. For instance, it may be the case that the number of cases of dengue fever in cities depends on many factors, such as climate conditions, density, sanitary conditions. Experts are interested in using geographical information systems in order to visualize knowledge on maps. For this purpose, we propose to build maps based on gradual patterns. Such maps provide a solution for visualizing for instance the cities that follow or not gradual patterns. © Springer International Publishing Switzerland 2014.","Data Mining; Epidemiological Data; Geographic Information Systems; Gradual Patterns","Data mining; Knowledge based systems; Climate condition; Dengue fevers; Epidemiological Data; Gradual Patterns; Vector-borne disease; Geographic information systems",,,"Springer Verlag",18650929,9783319088549,,,"English","Commun. Comput. Info. Sci.",Conference Paper,"Final",,Scopus,2-s2.0-84905041393
"Sundermann C.V., Domingues M.A., Marcacini R.M., Rezende S.O.","56344725900;13906857500;37013380700;7005154055;","Using topic hierarchies with privileged information to improve context-aware recommender systems",2014,"Proceedings - 2014 Brazilian Conference on Intelligent Systems, BRACIS 2014",,, 6984808,"61","66",,4,"10.1109/BRACIS.2014.22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922503448&doi=10.1109%2fBRACIS.2014.22&partnerID=40&md5=14cb22cd7a1e5785504e9d32b470a862","Instituto de Ciências Matemáticas e de Computação, Universidade de São Paulo, São Carlos, SP, Brazil; Universidade Federal Do Mato Grosso Do sul, Três Lagoas, MS, Brazil","Sundermann, C.V., Instituto de Ciências Matemáticas e de Computação, Universidade de São Paulo, São Carlos, SP, Brazil; Domingues, M.A., Instituto de Ciências Matemáticas e de Computação, Universidade de São Paulo, São Carlos, SP, Brazil; Marcacini, R.M., Universidade Federal Do Mato Grosso Do sul, Três Lagoas, MS, Brazil; Rezende, S.O., Instituto de Ciências Matemáticas e de Computação, Universidade de São Paulo, São Carlos, SP, Brazil","Recommender systems are designed to assist individuals to identify items of interest in a set of options. A context-aware recommender system makes recommendations by incorporating available contextual information into the recommendation process. One of the major challenges in context-aware recommender systems research is the lack of automatic methods to obtain contextual information for these systems. Considering this scenario, in this paper, we propose to use contextual information from topic hierarchies to improve the performance of context-aware recommender systems. Three different types of topic hierarchies are constructed by using the LUPI-based Incremental Hierarchical Clustering method: a topic hierarchy using only a traditional bag-of-words, a second topic hierarchy using a bag-of-words of named entities and a third topic hierarchy using both information. We evaluate the contextual information in four context-aware recommender systems. The empirical results demonstrate that by using topic hierarchies we can provide better recommendations. © 2014 IEEE.","Context-Aware Recommender Systems; Named Entities; Recommender Systems; Text Mining; Topic Hierarchy","Data mining; Intelligent systems; Natural language processing systems; Recommender systems; Automatic method; Bag of words; Context-aware recommender systems; Contextual information; Hierarchical clustering methods; Named entities; Text mining; Topic hierarchy; Information use",,,"Institute of Electrical and Electronics Engineers Inc.",,9781479956180,,,"English","Proc. - Braz. Conf. Intell. Syst., BRACIS",Conference Paper,"Final",,Scopus,2-s2.0-84922503448
"Milanez D.H., Do Amaral R.M., De Faria L.I.L., Gregolin J.A.R.","24399545800;55763267800;35097222000;6506556978;","Technological indicators of nanocellulose advances obtained from data and text mining applied to patent documents",2014,"Materials Research","17","6",,"1513","1522",,9,"10.1590/1516-1439.266314","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922765635&doi=10.1590%2f1516-1439.266314&partnerID=40&md5=51500379bf3606975bfccfd1a910ec20","Center for Technological Information in Materials - NIT/Materiais, Materials Engineering Dept, Federal University of São Carlos - UFSCar, São Carlos, SP, Brazil; Information Science Dept, Federal University of São Carlos - UFSCar, São Carlos, SP, Brazil","Milanez, D.H., Center for Technological Information in Materials - NIT/Materiais, Materials Engineering Dept, Federal University of São Carlos - UFSCar, São Carlos, SP, Brazil; Do Amaral, R.M., Center for Technological Information in Materials - NIT/Materiais, Materials Engineering Dept, Federal University of São Carlos - UFSCar, São Carlos, SP, Brazil, Information Science Dept, Federal University of São Carlos - UFSCar, São Carlos, SP, Brazil; De Faria, L.I.L., Center for Technological Information in Materials - NIT/Materiais, Materials Engineering Dept, Federal University of São Carlos - UFSCar, São Carlos, SP, Brazil, Information Science Dept, Federal University of São Carlos - UFSCar, São Carlos, SP, Brazil; Gregolin, J.A.R., Center for Technological Information in Materials - NIT/Materiais, Materials Engineering Dept, Federal University of São Carlos - UFSCar, São Carlos, SP, Brazil","Nanocellulose is remarkable cellulose-based nanomaterials that have a potential for innovation and sustainable appeal. Their advances can be assessed using patent indicators and text mining techniques. The aim of this study was at analyzing the advances in nanocellulose based on indicators compiled from patents filed at the United States Patent and Trademark Office (USPTO) from 2000 to 2012. Assignees, technological subjects, highly cited patents, applications and types of nanocellulose were obtained by mining structured and unstructured data. The results highlighted the different interests in the USA market, mainly after 2007. Mined terms from titles and abstracts could add further information to the analysis. However, although the method applied was useful, it was not sufficient to identify all applications and types of nanocellulose involved in the sample analyzed, therefore it is recommended that other document parts be included in future analyses.","Data mining; Patent analysis; Sustainability; Technological mapping; Text mining","Cellulose; Commerce; Patents and inventions; Sustainable development; Nano-cellulose; Patent analysis; Patent documents; Text mining; Text mining techniques; United States Patent and Trademark Office; Unstructured data; Data mining",,,"Universidade Federal de Sao Carlos",15161439,,,,"English","Mater. Res.",Article,"Final",Open Access,Scopus,2-s2.0-84922765635
"Souza R.C.S.N.P., de Brito D.E.F., Cardoso R.L., de Oliveira D.M., Meira W., Jr., Pappa G.L.","57198024225;56496842600;56496445600;56432620400;6701307771;8884637200;","An evolutionary methodology for handling data scarcity and noise in monitoring real events from social media data",2014,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","8864",,,"295","306",,7,"10.1007/978-3-319-12027-0_24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921865667&doi=10.1007%2f978-3-319-12027-0_24&partnerID=40&md5=b97624fb6e149bae77be9239944987f3","Computer Science Department, Universidade Federal de Minas Gerais (UFMG), Belo Horizonte, Brazil","Souza, R.C.S.N.P., Computer Science Department, Universidade Federal de Minas Gerais (UFMG), Belo Horizonte, Brazil; de Brito, D.E.F., Computer Science Department, Universidade Federal de Minas Gerais (UFMG), Belo Horizonte, Brazil; Cardoso, R.L., Computer Science Department, Universidade Federal de Minas Gerais (UFMG), Belo Horizonte, Brazil; de Oliveira, D.M., Computer Science Department, Universidade Federal de Minas Gerais (UFMG), Belo Horizonte, Brazil; Meira, W., Jr., Computer Science Department, Universidade Federal de Minas Gerais (UFMG), Belo Horizonte, Brazil; Pappa, G.L., Computer Science Department, Universidade Federal de Minas Gerais (UFMG), Belo Horizonte, Brazil","Every day text-based social media channels are flooded with millions of messages that comprise the most diverse topics. These channels are being used as a rich data source for monitoring different real world events such as natural disasters and disease outbreaks, to name a few. However, depending on the event being investigated, this monitoring may be severely affected by data scarcity and noise, allowing just coarse grain analysis in terms of time and space, which lack the specificity necessary for supporting actions at the local level. In this context, we present a methodology to handle data scarcity and noise while monitoring real world events using social media data in a fine grain. We apply our methodology to dengue-related data from Brazil, and show how it could improve significantly the performance of event monitoring at a local scale almost doubling the correlation observed in some cases. © Springer International Publishing Switzerland 2014.","Data mining; Dengue; Disease surveillance; Social media","Data mining; Disasters; Social networking (online); Coarse-grain analysis; Dengue; Disease outbreaks; Disease surveillance; Event monitoring; Natural disasters; Social media; Social media datum; Data handling",,,"Springer Verlag",03029743,,,,"English","Lect. Notes Comput. Sci.",Article,"Final",,Scopus,2-s2.0-84921865667
"Paiva R., Borges D., Santos J., Bittencourt I.I., Da Silva A.P.","56313937200;36808937500;56313596300;15924917400;54895926600;","Lessons learned from an online open course: A Brazilian case study",2014,"Proceedings of the ACM Symposium on Applied Computing",,,,"229","234",,1,"10.1145/2554850.2555024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905668762&doi=10.1145%2f2554850.2555024&partnerID=40&md5=768211296147b6010ad3daf01fe034d1","Universidade Federal de Campina Grande (UFCG), Rua Aprigio Veloso, 882, Bodocongo - CEP: 58109-900, Campina Grande/Paraíba, Brazil; Centro de Excelência em Tecnologias Sociais, Instituto de Computação, Universidade Federal de Alagoas (UFAL), Av. Lourival Melo Mota, s/n, Tabuleiro do Martins - CEP: 57072-970, Maceio/Alagoas, Brazil","Paiva, R., Universidade Federal de Campina Grande (UFCG), Rua Aprigio Veloso, 882, Bodocongo - CEP: 58109-900, Campina Grande/Paraíba, Brazil; Borges, D., Centro de Excelência em Tecnologias Sociais, Instituto de Computação, Universidade Federal de Alagoas (UFAL), Av. Lourival Melo Mota, s/n, Tabuleiro do Martins - CEP: 57072-970, Maceio/Alagoas, Brazil; Santos, J., Centro de Excelência em Tecnologias Sociais, Instituto de Computação, Universidade Federal de Alagoas (UFAL), Av. Lourival Melo Mota, s/n, Tabuleiro do Martins - CEP: 57072-970, Maceio/Alagoas, Brazil; Bittencourt, I.I., Centro de Excelência em Tecnologias Sociais, Instituto de Computação, Universidade Federal de Alagoas (UFAL), Av. Lourival Melo Mota, s/n, Tabuleiro do Martins - CEP: 57072-970, Maceio/Alagoas, Brazil; Da Silva, A.P., Centro de Excelência em Tecnologias Sociais, Instituto de Computação, Universidade Federal de Alagoas (UFAL), Av. Lourival Melo Mota, s/n, Tabuleiro do Martins - CEP: 57072-970, Maceio/Alagoas, Brazil","This article presents some lessons learned regarding the analysis of interactional data from an online course that provided certified basic level in Spanish language (UFAL Línguas - Espanhol). The data was collected after the end of the course, and concerned the students' interactions with the learning environment's educational resources, that were represented and stored using ontologies, and used by the Pedagogical Recommendation Process. This process aims to detect pedagogical practices happening in the classroom, discover the patterns responsible for these practices, create recommendations to improve the students' performance, and monitor and evaluate if the process is working appropriately. In the end of the analysis, we identified that a considerable amount of dropouts, and other students who were very close to approval, failed. The results showed that if we had used the Pedagogical Recommendation Process during the progress of the course, we could have rescued some of these dropouts and assisted some who failed. Copyright 2014 ACM.","Data mining; Lessons learned; MOOCs; Ontologies","Data mining; Ontology; Students; Teaching; Educational resource; Learning environments; Lessons learned; MOOCs; Online course; Pedagogical practices; Spanish language; E-learning",,,"Association for Computing Machinery",,9781450324694,,,"English","Proc ACM Symp Appl Computing",Conference Paper,"Final",,Scopus,2-s2.0-84905668762
"Hernandes E.M., Teodoro E., Di Thommazo A., Fabbri S.","36662047500;56203601700;55351294700;7003995983;","Using visualization and text mining to improve qualitative analysis",2014,"ICEIS 2014 - Proceedings of the 16th International Conference on Enterprise Information Systems","2",,,"201","208",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902305991&partnerID=40&md5=db7c2c53094a4041a1704a6fa5189fe3","LaPES - Software Engineering Research Lab, Federal University of Sao Carlos, UFSCar, Sao Carlos, SP, Brazil; IFSP - Sao Paulo Federal Institute of Education, Science and Technology, Sao Carlos, SP, Brazil","Hernandes, E.M., LaPES - Software Engineering Research Lab, Federal University of Sao Carlos, UFSCar, Sao Carlos, SP, Brazil, IFSP - Sao Paulo Federal Institute of Education, Science and Technology, Sao Carlos, SP, Brazil; Teodoro, E., IFSP - Sao Paulo Federal Institute of Education, Science and Technology, Sao Carlos, SP, Brazil; Di Thommazo, A., LaPES - Software Engineering Research Lab, Federal University of Sao Carlos, UFSCar, Sao Carlos, SP, Brazil, IFSP - Sao Paulo Federal Institute of Education, Science and Technology, Sao Carlos, SP, Brazil; Fabbri, S., LaPES - Software Engineering Research Lab, Federal University of Sao Carlos, UFSCar, Sao Carlos, SP, Brazil","Context: Qualitative analysis is a scientific way to deeply understand qualitative data and to aid in its analysis. However, qualitative analysis is a laborious, time-consuming and subjective process. Aim: The authors propose the use of visualization and text mining to improve the qualitative analysis process. The objective of this paper is to explain how the use of visualization can support the Coding in multiple documents simultaneously, which may allow codes standardization thus making the process more efficient. Method: The Insight tool is being developed to make the proposal feasible and a feasibility study was performed to verify if the proposal offers benefits to the process and improves its results. Results: The study shows that the subjects who applied the proposal got more standardized codes and were more efficient than the ones who applied the process manually. Conclusions: The results derived from the use of visualization and text mining, even in a feasibility study, encourage proceeding with the project, which aims to combine both techniques to obtain more benefits on qualitative analysis conduction. Copyright © 2014 SCITEPRESS - Science and Technology Publications.","Coding; Empirical Software Engineering; Experimental Software Engineering; Feasibility Study; Qualitative Analysis; Visualization","Codes (symbols); Flow visualization; Information systems; Planning; Software engineering; Visualization; Coding; Empirical Software Engineering; Experimental software engineering; Feasibility studies; Qualitative analysis; Data mining",,,"SciTePress",,9789897580284,,,"English","ICEIS - Proc. Int. Conf. Enterp. Inf. Syst.",Conference Paper,"Final",,Scopus,2-s2.0-84902305991
"Bueno N.P.","34871526900;","Some suggestions on how to incorporate network structure within learning and decision support systems for irrigation projects management",2014,"Proceedings of the European Conference on Data Mining 2014 and International Conferences on Intelligent Systems and Agents 2014 and Theory and Practice in Modern Computing 2014 - Part of the Multi Conference on Computer Science and Information Systems, MCCSIS 2014",,,,"205","210",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929441587&partnerID=40&md5=c9f7f11467ff729f3868fe104529fcd7","Dep. of Economics, Federal University of Viçosa, Viçosa, 36570-000, Brazil","Bueno, N.P., Dep. of Economics, Federal University of Viçosa, Viçosa, 36570-000, Brazil","In this paper we argue that the structure of underlying social networks has a profound impact on the diffusion of behavior and information in social ecological systems. The paper explores some of recent findings in the field of the new science of networks in order to provide insight about the following specific issues: A) how a key network characteristic, namely its assortativity degree, influences the diffusion of innovations, here defined as ideas or practices that are perceived as new by individuals, in a particular type of social-ecological system: Irrigation systems; b) how to assess the assortativity degree of this kind of system from real data, and c) how to integrate this information into learning and decision support system in further studies. We illustrate the discussion with an analysis of an actual irrigation system in the semi-arid region of Brazil. Copyright © 2014 IADIS Press All rights reserved.","Assortative networks; Diffusion; Irrigation systems management; Sustainability","Arid regions; Artificial intelligence; Computation theory; Data mining; Diffusion; Ecology; Intelligent agents; Intelligent systems; Irrigation; Sustainable development; Diffusion of innovations; Irrigation projects; Irrigation systems; Network characteristics; Network structures; New science; Semi-arid region; Social-ecological systems; Decision support systems","Bueno, N.P.; Dep. of Economics, Federal University of ViçosaBrazil","Roth J.Abraham A.P.dos Reis A.P.","IADIS",,9789898704108,,,"English","Proc. Eur. Conf. Data Mining Int. Conf. Intell. Syst. Agents Theory Pract. Mod. Comput. - Part Multi Conf. Comput. Sci. Inf. Syst., MCCSIS",Conference Paper,"Final",,Scopus,2-s2.0-84929441587
"Carvalho R.N., Sales L.J., Da Rocha H.A., Mendes G.L.","24483285100;56435855700;56435897000;56435799900;","Using Bayesian networks to identify and prevent split purchases in Brazil",2014,"CEUR Workshop Proceedings","1218",,,"70","78",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914168872&partnerID=40&md5=9c2c4e8370763ece262b35e1f4a21c76","Department of Research and Strategic Information (DIE), Brazil's Office of the Comptroller General (CGU), SAS, Quadra 01, Edifício Darcy Ribeiro, Brasília, DF, Brazil; Department of Computer Science (CIC), University of Brasília (UnB), Brasília, DF, Brazil","Carvalho, R.N., Department of Research and Strategic Information (DIE), Brazil's Office of the Comptroller General (CGU), SAS, Quadra 01, Edifício Darcy Ribeiro, Brasília, DF, Brazil, Department of Computer Science (CIC), University of Brasília (UnB), Brasília, DF, Brazil; Sales, L.J., Department of Research and Strategic Information (DIE), Brazil's Office of the Comptroller General (CGU), SAS, Quadra 01, Edifício Darcy Ribeiro, Brasília, DF, Brazil; Da Rocha, H.A., Department of Research and Strategic Information (DIE), Brazil's Office of the Comptroller General (CGU), SAS, Quadra 01, Edifício Darcy Ribeiro, Brasília, DF, Brazil; Mendes, G.L., Department of Research and Strategic Information (DIE), Brazil's Office of the Comptroller General (CGU), SAS, Quadra 01, Edifício Darcy Ribeiro, Brasília, DF, Brazil","To cope with society's demand for transparency and corruption prevention, the Brazilian Office of the Comptroller General (CGU) has carried out a number of actions, including: awareness campaigns aimed at the private sector; campaigns to educate the public; research initiatives; and regular inspections and audits of municipalities and states. Although CGU has collected information from various different sources - Revenue Agency, Federal Police, and others -, going through all the data in order to find suspicious transactions has proven to be really challenging. In this paper, we present a Data Mining study applied on real data - government purchases - for finding transactions that might become irregular before they are considered as such in order to act proactively. Moreover, we compare the performance of various Bayesian Network (BN) learning algorithms with different parameters in order to fine tune the learned models and improve their performance. The best result was obtained using the Tree Augmented Network (TAN) algorithm and oversampling the minority class in order to balance the data set. Using a 10-fold cross-validation, the model correctly classified all split purchases, it obtained a ROC area of. 999, and its accuracy was 99.197%.",,,,"Almond R.Laskey K.B.Jones J.","CEUR-WS",16130073,,,,"English","CEUR Workshop Proc.",Conference Paper,"Final",,Scopus,2-s2.0-84914168872
